Aasta,Sugu,Elukoht,Amet,Aasta_label,Sugu_label,Elukoht_label,Amet_label,value
2021,1,00790796000001,40,2021,Mehed ja naised,..Tartu vald,Seadme- ja masinaoperaatorid ning koostajad,591
2021,1,00790796000001,41,2021,Mehed ja naised,..Tartu vald,..Seadme- ja masinaoperaatorid,172
2021,1,00790796000001,42,2021,Mehed ja naised,..Tartu vald,..Koostajad,77
2021,1,00790796000001,43,2021,Mehed ja naised,..Tartu vald,..Mootorsõidukite ja liikurmasinate juhid,342
2021,1,00790796000001,44,2021,Mehed ja naised,..Tartu vald,Lihttöölised,482
2021,1,00790796000001,45,2021,Mehed ja naised,..Tartu vald,..Puhastustöölised ja abilised,139
2021,1,00790796000001,46,2021,Mehed ja naised,..Tartu vald,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",41
2021,1,00790796000001,47,2021,Mehed ja naised,..Tartu vald,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",196
2021,1,00790796000001,48,2021,Mehed ja naised,..Tartu vald,..Toitlustuse abitöölised,38
2021,1,00790796000001,49,2021,Mehed ja naised,..Tartu vald,..Tänaval jms kohtades teenuse osutajad,3
2021,1,00790796000001,50,2021,Mehed ja naised,..Tartu vald,..Jäätmekäitluse jm lihttöölised,66
2021,1,00790796000001,51,2021,Mehed ja naised,..Tartu vald,Sõjaväelased,24
2021,1,00810000000000,1,2021,Mehed ja naised,VALGA MAAKOND,Ametid kokku,11791
2021,1,00810000000000,2,2021,Mehed ja naised,VALGA MAAKOND,Juhid,766
2021,1,00810000000000,3,2021,Mehed ja naised,VALGA MAAKOND,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",80
2021,1,00810000000000,4,2021,Mehed ja naised,VALGA MAAKOND,..Äriteenindus- ja haldusjuhid,188
2021,1,00810000000000,5,2021,Mehed ja naised,VALGA MAAKOND,..Põhitegevuse ja valdkondade juhid,344
2021,1,00810000000000,6,2021,Mehed ja naised,VALGA MAAKOND,"..Külalismajanduse, kaubandus- jm teenuste juhid",154
2021,1,00810000000000,7,2021,Mehed ja naised,VALGA MAAKOND,Tippspetsialistid,1628
2021,1,00810000000000,8,2021,Mehed ja naised,VALGA MAAKOND,..Loodus- ja tehnikateaduste tippspetsialistid,175
2021,1,00810000000000,9,2021,Mehed ja naised,VALGA MAAKOND,..Tervishoiu tippspetsialistid,304
2021,1,00810000000000,10,2021,Mehed ja naised,VALGA MAAKOND,..Pedagoogika tippspetsialistid,650
2021,1,00810000000000,11,2021,Mehed ja naised,VALGA MAAKOND,..Äri ja halduse tippspetsialistid,218
2021,1,00810000000000,12,2021,Mehed ja naised,VALGA MAAKOND,..IKT tippspetsialistid,100
2021,1,00810000000000,13,2021,Mehed ja naised,VALGA MAAKOND,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",181
2021,1,00810000000000,14,2021,Mehed ja naised,VALGA MAAKOND,Tehnikud ja keskastme spetsialistid,1224
2021,1,00810000000000,15,2021,Mehed ja naised,VALGA MAAKOND,..Loodus- ja tehnikateaduste keskastme spetsialistid,267
2021,1,00810000000000,16,2021,Mehed ja naised,VALGA MAAKOND,..Tervishoiu keskastme spetsialistid,103
2021,1,00810000000000,17,2021,Mehed ja naised,VALGA MAAKOND,..Äri ja halduse keskastme spetsialistid,478
2021,1,00810000000000,18,2021,Mehed ja naised,VALGA MAAKOND,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",321
2021,1,00810000000000,19,2021,Mehed ja naised,VALGA MAAKOND,..Infotehnoloogia ja telekommunikatsiooni tehnikud,55
2021,1,00810000000000,20,2021,Mehed ja naised,VALGA MAAKOND,Kontoritöötajad ja klienditeenindajad,688
2021,1,00810000000000,21,2021,Mehed ja naised,VALGA MAAKOND,..Kontoritöötajad,109
2021,1,00810000000000,22,2021,Mehed ja naised,VALGA MAAKOND,..Klienditeenindajad,206
2021,1,00810000000000,23,2021,Mehed ja naised,VALGA MAAKOND,..Arvepidamise ja materjaliarvestuse kontoritöötajad,291
2021,1,00810000000000,24,2021,Mehed ja naised,VALGA MAAKOND,..Muud kontoritöötajad ja klienditeenindajad,82
2021,1,00810000000000,25,2021,Mehed ja naised,VALGA MAAKOND,Teenindus- ja müügitöötajad,2025
2021,1,00810000000000,26,2021,Mehed ja naised,VALGA MAAKOND,..Isikuteenindajad,483
2021,1,00810000000000,27,2021,Mehed ja naised,VALGA MAAKOND,..Müügitöötajad,877
2021,1,00810000000000,28,2021,Mehed ja naised,VALGA MAAKOND,..Isikuhooldustöötajad,436
2021,1,00810000000000,29,2021,Mehed ja naised,VALGA MAAKOND,"..Pääste-, politsei- ja turvatöötajad",229
2021,1,00810000000000,30,2021,Mehed ja naised,VALGA MAAKOND,"Põllumajanduse, metsanduse, kalanduse ja jahinduse oskustöölised",308
2021,1,00810000000000,31,2021,Mehed ja naised,VALGA MAAKOND,..Põllumajanduse oskustöölised,220
2021,1,00810000000000,32,2021,Mehed ja naised,VALGA MAAKOND,"..Metsanduse, kalanduse ja jahinduse oskustöölised",87
2021,1,00810000000000,33,2021,Mehed ja naised,VALGA MAAKOND,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",1
2021,1,00810000000000,34,2021,Mehed ja naised,VALGA MAAKOND,Oskus- ja käsitöölised,2088
2021,1,00810000000000,35,2021,Mehed ja naised,VALGA MAAKOND,"..Ehitustöölised, v.a elektrikud",581
2021,1,00810000000000,36,2021,Mehed ja naised,VALGA MAAKOND,"..Metallitöötluse, masinaehituse jms oskustöölised",474
2021,1,00810000000000,37,2021,Mehed ja naised,VALGA MAAKOND,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",39
2021,1,00810000000000,38,2021,Mehed ja naised,VALGA MAAKOND,..Elektri- ja elektroonikavaldkonna töölised,114
2021,1,00810000000000,39,2021,Mehed ja naised,VALGA MAAKOND,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",880
2021,1,00810000000000,40,2021,Mehed ja naised,VALGA MAAKOND,Seadme- ja masinaoperaatorid ning koostajad,1572
2021,1,00810000000000,41,2021,Mehed ja naised,VALGA MAAKOND,..Seadme- ja masinaoperaatorid,389
2021,1,00810000000000,42,2021,Mehed ja naised,VALGA MAAKOND,..Koostajad,258
2021,1,00810000000000,43,2021,Mehed ja naised,VALGA MAAKOND,..Mootorsõidukite ja liikurmasinate juhid,925
2021,1,00810000000000,44,2021,Mehed ja naised,VALGA MAAKOND,Lihttöölised,1447
2021,1,00810000000000,45,2021,Mehed ja naised,VALGA MAAKOND,..Puhastustöölised ja abilised,438
2021,1,00810000000000,46,2021,Mehed ja naised,VALGA MAAKOND,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",188
2021,1,00810000000000,47,2021,Mehed ja naised,VALGA MAAKOND,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",482
2021,1,00810000000000,48,2021,Mehed ja naised,VALGA MAAKOND,..Toitlustuse abitöölised,94
2021,1,00810000000000,49,2021,Mehed ja naised,VALGA MAAKOND,..Tänaval jms kohtades teenuse osutajad,9
2021,1,00810000000000,50,2021,Mehed ja naised,VALGA MAAKOND,..Jäätmekäitluse jm lihttöölised,236
2021,1,00810000000000,51,2021,Mehed ja naised,VALGA MAAKOND,Sõjaväelased,45
2021,1,0081L,1,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,Ametid kokku,4903
2021,1,0081L,2,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,Juhid,252
2021,1,0081L,3,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",23
2021,1,0081L,4,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Äriteenindus- ja haldusjuhid,74
2021,1,0081L,5,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Põhitegevuse ja valdkondade juhid,102
2021,1,0081L,6,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,"..Külalismajanduse, kaubandus- jm teenuste juhid",53
2021,1,0081L,7,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,Tippspetsialistid,636
2021,1,0081L,8,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Loodus- ja tehnikateaduste tippspetsialistid,53
2021,1,0081L,9,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Tervishoiu tippspetsialistid,131
2021,1,0081L,10,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Pedagoogika tippspetsialistid,257
2021,1,0081L,11,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Äri ja halduse tippspetsialistid,74
2021,1,0081L,12,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..IKT tippspetsialistid,34
2021,1,0081L,13,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",87
2021,1,0081L,14,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,Tehnikud ja keskastme spetsialistid,485
2021,1,0081L,15,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Loodus- ja tehnikateaduste keskastme spetsialistid,103
2021,1,0081L,16,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Tervishoiu keskastme spetsialistid,39
2021,1,0081L,17,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Äri ja halduse keskastme spetsialistid,205
2021,1,0081L,18,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",124
2021,1,0081L,19,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Infotehnoloogia ja telekommunikatsiooni tehnikud,14
2021,1,0081L,20,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,Kontoritöötajad ja klienditeenindajad,336
2021,1,0081L,21,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Kontoritöötajad,50
2021,1,0081L,22,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Klienditeenindajad,100
2021,1,0081L,23,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Arvepidamise ja materjaliarvestuse kontoritöötajad,154
2021,1,0081L,24,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Muud kontoritöötajad ja klienditeenindajad,32
2021,1,0081L,25,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,Teenindus- ja müügitöötajad,829
2021,1,0081L,26,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Isikuteenindajad,158
2021,1,0081L,27,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Müügitöötajad,401
2021,1,0081L,28,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Isikuhooldustöötajad,173
2021,1,0081L,29,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,"..Pääste-, politsei- ja turvatöötajad",97
2021,1,0081L,30,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,"Põllumajanduse, metsanduse, kalanduse ja jahinduse oskustöölised",47
2021,1,0081L,31,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Põllumajanduse oskustöölised,21
2021,1,0081L,32,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,"..Metsanduse, kalanduse ja jahinduse oskustöölised",26
2021,1,0081L,33,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",0
2021,1,0081L,34,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,Oskus- ja käsitöölised,896
2021,1,0081L,35,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,"..Ehitustöölised, v.a elektrikud",245
2021,1,0081L,36,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,"..Metallitöötluse, masinaehituse jms oskustöölised",253
2021,1,0081L,37,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",13
2021,1,0081L,38,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Elektri- ja elektroonikavaldkonna töölised,53
2021,1,0081L,39,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",332
2021,1,0081L,40,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,Seadme- ja masinaoperaatorid ning koostajad,782
2021,1,0081L,41,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Seadme- ja masinaoperaatorid,208
2021,1,0081L,42,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Koostajad,195
2021,1,0081L,43,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Mootorsõidukite ja liikurmasinate juhid,379
2021,1,0081L,44,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,Lihttöölised,632
2021,1,0081L,45,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Puhastustöölised ja abilised,205
2021,1,0081L,46,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",27
2021,1,0081L,47,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",223
2021,1,0081L,48,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Toitlustuse abitöölised,33
2021,1,0081L,49,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Tänaval jms kohtades teenuse osutajad,3
2021,1,0081L,50,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,..Jäätmekäitluse jm lihttöölised,141
2021,1,0081L,51,2021,Mehed ja naised,..Valga maakond: linnaline asustuspiirkond,Sõjaväelased,8
2021,1,42,1,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,Ametid kokku,0
2021,1,42,2,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,Juhid,0
2021,1,42,3,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",0
2021,1,42,4,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Äriteenindus- ja haldusjuhid,0
2021,1,42,5,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Põhitegevuse ja valdkondade juhid,0
2021,1,42,6,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,"..Külalismajanduse, kaubandus- jm teenuste juhid",0
2021,1,42,7,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,Tippspetsialistid,0
2021,1,42,8,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Loodus- ja tehnikateaduste tippspetsialistid,0
2021,1,42,9,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Tervishoiu tippspetsialistid,0
2021,1,42,10,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Pedagoogika tippspetsialistid,0
2021,1,42,11,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Äri ja halduse tippspetsialistid,0
2021,1,42,12,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..IKT tippspetsialistid,0
2021,1,42,13,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",0
2021,1,42,14,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,Tehnikud ja keskastme spetsialistid,0
2021,1,42,15,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Loodus- ja tehnikateaduste keskastme spetsialistid,0
2021,1,42,16,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Tervishoiu keskastme spetsialistid,0
2021,1,42,17,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Äri ja halduse keskastme spetsialistid,0
2021,1,42,18,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",0
2021,1,42,19,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Infotehnoloogia ja telekommunikatsiooni tehnikud,0
2021,1,42,20,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,Kontoritöötajad ja klienditeenindajad,0
2021,1,42,21,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Kontoritöötajad,0
2021,1,42,22,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Klienditeenindajad,0
2021,1,42,23,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Arvepidamise ja materjaliarvestuse kontoritöötajad,0
2021,1,42,24,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Muud kontoritöötajad ja klienditeenindajad,0
2021,1,42,25,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,Teenindus- ja müügitöötajad,0
2021,1,42,26,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Isikuteenindajad,0
2021,1,42,27,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Müügitöötajad,0
2021,1,42,28,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Isikuhooldustöötajad,0
2021,1,42,29,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,"..Pääste-, politsei- ja turvatöötajad",0
2021,1,42,30,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,"Põllumajanduse, metsanduse, kalanduse ja jahinduse oskustöölised",0
2021,1,42,31,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Põllumajanduse oskustöölised,0
2021,1,42,32,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,"..Metsanduse, kalanduse ja jahinduse oskustöölised",0
2021,1,42,33,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",0
2021,1,42,34,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,Oskus- ja käsitöölised,0
2021,1,42,35,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,"..Ehitustöölised, v.a elektrikud",0
2021,1,42,36,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,"..Metallitöötluse, masinaehituse jms oskustöölised",0
2021,1,42,37,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",0
2021,1,42,38,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Elektri- ja elektroonikavaldkonna töölised,0
2021,1,42,39,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",0
2021,1,42,40,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,Seadme- ja masinaoperaatorid ning koostajad,0
2021,1,42,41,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Seadme- ja masinaoperaatorid,0
2021,1,42,42,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Koostajad,0
2021,1,42,43,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Mootorsõidukite ja liikurmasinate juhid,0
2021,1,42,44,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,Lihttöölised,0
2021,1,42,45,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Puhastustöölised ja abilised,0
2021,1,42,46,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",0
2021,1,42,47,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",0
2021,1,42,48,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Toitlustuse abitöölised,0
2021,1,42,49,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Tänaval jms kohtades teenuse osutajad,0
2021,1,42,50,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,..Jäätmekäitluse jm lihttöölised,0
2021,1,42,51,2021,Mehed ja naised,..Valga maakond: väikelinnaline asustuspiirkond,Sõjaväelased,0
2021,1,0081M,1,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,Ametid kokku,6888
2021,1,0081M,2,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,Juhid,514
2021,1,0081M,3,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,"..Seadusandjad, kõrgemad ametnikud ja tippjuhid",57
2021,1,0081M,4,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Äriteenindus- ja haldusjuhid,114
2021,1,0081M,5,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Põhitegevuse ja valdkondade juhid,242
2021,1,0081M,6,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,"..Külalismajanduse, kaubandus- jm teenuste juhid",101
2021,1,0081M,7,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,Tippspetsialistid,992
2021,1,0081M,8,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Loodus- ja tehnikateaduste tippspetsialistid,122
2021,1,0081M,9,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Tervishoiu tippspetsialistid,173
2021,1,0081M,10,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Pedagoogika tippspetsialistid,393
2021,1,0081M,11,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Äri ja halduse tippspetsialistid,144
2021,1,0081M,12,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..IKT tippspetsialistid,66
2021,1,0081M,13,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,"..Õigus-, sotsiaal- ja kultuurivaldkonna tippspetsialistid",94
2021,1,0081M,14,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,Tehnikud ja keskastme spetsialistid,739
2021,1,0081M,15,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Loodus- ja tehnikateaduste keskastme spetsialistid,164
2021,1,0081M,16,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Tervishoiu keskastme spetsialistid,64
2021,1,0081M,17,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Äri ja halduse keskastme spetsialistid,273
2021,1,0081M,18,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,"..Õigus-, sotsiaal-, kultuuri- jms valdkonna keskastme spetsialistid",197
2021,1,0081M,19,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Infotehnoloogia ja telekommunikatsiooni tehnikud,41
2021,1,0081M,20,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,Kontoritöötajad ja klienditeenindajad,352
2021,1,0081M,21,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Kontoritöötajad,59
2021,1,0081M,22,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Klienditeenindajad,106
2021,1,0081M,23,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Arvepidamise ja materjaliarvestuse kontoritöötajad,137
2021,1,0081M,24,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Muud kontoritöötajad ja klienditeenindajad,50
2021,1,0081M,25,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,Teenindus- ja müügitöötajad,1196
2021,1,0081M,26,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Isikuteenindajad,325
2021,1,0081M,27,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Müügitöötajad,476
2021,1,0081M,28,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Isikuhooldustöötajad,263
2021,1,0081M,29,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,"..Pääste-, politsei- ja turvatöötajad",132
2021,1,0081M,30,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,"Põllumajanduse, metsanduse, kalanduse ja jahinduse oskustöölised",261
2021,1,0081M,31,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Põllumajanduse oskustöölised,199
2021,1,0081M,32,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,"..Metsanduse, kalanduse ja jahinduse oskustöölised",61
2021,1,0081M,33,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,"..Oma tarbeks põllumajanduse, kalapüügi, jahi ning metsasaaduste korjamisega tegelejad",1
2021,1,0081M,34,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,Oskus- ja käsitöölised,1192
2021,1,0081M,35,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,"..Ehitustöölised, v.a elektrikud",336
2021,1,0081M,36,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,"..Metallitöötluse, masinaehituse jms oskustöölised",221
2021,1,0081M,37,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,"..Käsitöömeistrid, täppisinstrumentide valmistajad ja trükitöölised",26
2021,1,0081M,38,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Elektri- ja elektroonikavaldkonna töölised,61
2021,1,0081M,39,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,"..Toiduaine-, puidu- ning rõivatööstuse jms oskus- ja käsitöölised",548
2021,1,0081M,40,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,Seadme- ja masinaoperaatorid ning koostajad,790
2021,1,0081M,41,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Seadme- ja masinaoperaatorid,181
2021,1,0081M,42,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Koostajad,63
2021,1,0081M,43,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Mootorsõidukite ja liikurmasinate juhid,546
2021,1,0081M,44,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,Lihttöölised,815
2021,1,0081M,45,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Puhastustöölised ja abilised,233
2021,1,0081M,46,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,"..Põllumajanduse, metsanduse ja kalanduse lihttöölised",161
2021,1,0081M,47,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,"..Mäetööstuse, ehituse, töötleva tööstuse ja veonduse lihttöölised",259
2021,1,0081M,48,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Toitlustuse abitöölised,61
2021,1,0081M,49,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Tänaval jms kohtades teenuse osutajad,6
2021,1,0081M,50,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,..Jäätmekäitluse jm lihttöölised,95
2021,1,0081M,51,2021,Mehed ja naised,..Valga maakond: maaline asustuspiirkond,Sõjaväelased,37
