isco4,name_et,county,county_name,gender,count,source_url
9312,Rajatiste ehituse lihttöölised,all,Kogu Eesti,M,2120,https://palgad.stat.ee/api/charts/workers_total_section/9312/2025/Q4/average/all/all/all
9312,Rajatiste ehituse lihttöölised,all,Kogu Eesti,F,34,https://palgad.stat.ee/api/charts/workers_total_section/9312/2025/Q4/average/all/all/all
9313,Hooneehituse lihttöölised,all,Kogu Eesti,M,2721,https://palgad.stat.ee/api/charts/workers_total_section/9313/2025/Q4/average/all/all/all
9313,Hooneehituse lihttöölised,all,Kogu Eesti,F,85,https://palgad.stat.ee/api/charts/workers_total_section/9313/2025/Q4/average/all/all/all
9321,Pakkijad,all,Kogu Eesti,M,1191,https://palgad.stat.ee/api/charts/workers_total_section/9321/2025/Q4/average/all/all/all
9321,Pakkijad,all,Kogu Eesti,F,2668,https://palgad.stat.ee/api/charts/workers_total_section/9321/2025/Q4/average/all/all/all
9329,"Töötleva tööstuse lihttöölised, mujal liigitamata",all,Kogu Eesti,M,3617,https://palgad.stat.ee/api/charts/workers_total_section/9329/2025/Q4/average/all/all/all
9329,"Töötleva tööstuse lihttöölised, mujal liigitamata",all,Kogu Eesti,F,1990,https://palgad.stat.ee/api/charts/workers_total_section/9329/2025/Q4/average/all/all/all
9331,Käsi- ja pedaalsõidukijuhid,all,Kogu Eesti,all,,https://palgad.stat.ee/api/charts/workers_total_section/9331/2025/Q4/average/all/all/all
9332,Loomveokijuhid,all,Kogu Eesti,all,,https://palgad.stat.ee/api/charts/workers_total_section/9332/2025/Q4/average/all/all/all
9333,Transporditöölised ja laadijad,all,Kogu Eesti,M,2588,https://palgad.stat.ee/api/charts/workers_total_section/9333/2025/Q4/average/all/all/all
9333,Transporditöölised ja laadijad,all,Kogu Eesti,F,370,https://palgad.stat.ee/api/charts/workers_total_section/9333/2025/Q4/average/all/all/all
9334,Kaubaladujad,all,Kogu Eesti,M,1754,https://palgad.stat.ee/api/charts/workers_total_section/9334/2025/Q4/average/all/all/all
9334,Kaubaladujad,all,Kogu Eesti,F,1448,https://palgad.stat.ee/api/charts/workers_total_section/9334/2025/Q4/average/all/all/all
9411,Kiirtoitlustuse abitöölised,all,Kogu Eesti,M,408,https://palgad.stat.ee/api/charts/workers_total_section/9411/2025/Q4/average/all/all/all
9411,Kiirtoitlustuse abitöölised,all,Kogu Eesti,F,910,https://palgad.stat.ee/api/charts/workers_total_section/9411/2025/Q4/average/all/all/all
9412,Köögiabilised,all,Kogu Eesti,M,410,https://palgad.stat.ee/api/charts/workers_total_section/9412/2025/Q4/average/all/all/all
9412,Köögiabilised,all,Kogu Eesti,F,3799,https://palgad.stat.ee/api/charts/workers_total_section/9412/2025/Q4/average/all/all/all
9510,Tänaval jms kohtades teenuse osutajad,all,Kogu Eesti,M,117,https://palgad.stat.ee/api/charts/workers_total_section/9510/2025/Q4/average/all/all/all
9510,Tänaval jms kohtades teenuse osutajad,all,Kogu Eesti,F,38,https://palgad.stat.ee/api/charts/workers_total_section/9510/2025/Q4/average/all/all/all
9520,Välimüüjad (v.a toidu- ja joogimüüjad),all,Kogu Eesti,all,,https://palgad.stat.ee/api/charts/workers_total_section/9520/2025/Q4/average/all/all/all
9611,Jäätmekogujad ja -laadijad,all,Kogu Eesti,M,161,https://palgad.stat.ee/api/charts/workers_total_section/9611/2025/Q4/average/all/all/all
9612,Jäätmesortijad,all,Kogu Eesti,M,429,https://palgad.stat.ee/api/charts/workers_total_section/9612/2025/Q4/average/all/all/all
9612,Jäätmesortijad,all,Kogu Eesti,F,186,https://palgad.stat.ee/api/charts/workers_total_section/9612/2025/Q4/average/all/all/all
9613,"Välikoristajad, tootmishoonete koristajad jms lihttöölised",all,Kogu Eesti,M,1762,https://palgad.stat.ee/api/charts/workers_total_section/9613/2025/Q4/average/all/all/all
9613,"Välikoristajad, tootmishoonete koristajad jms lihttöölised",all,Kogu Eesti,F,1187,https://palgad.stat.ee/api/charts/workers_total_section/9613/2025/Q4/average/all/all/all
9621,"Käskjalad, pakkide kättetoimetajad ja pakikandjad",all,Kogu Eesti,M,28,https://palgad.stat.ee/api/charts/workers_total_section/9621/2025/Q4/average/all/all/all
9622,Halduse abitöölised,all,Kogu Eesti,M,2584,https://palgad.stat.ee/api/charts/workers_total_section/9622/2025/Q4/average/all/all/all
9622,Halduse abitöölised,all,Kogu Eesti,F,409,https://palgad.stat.ee/api/charts/workers_total_section/9622/2025/Q4/average/all/all/all
9623,Arvestikontrolörid ning müügi- ja parkimisautomaatide rahakogujad,all,Kogu Eesti,all,,https://palgad.stat.ee/api/charts/workers_total_section/9623/2025/Q4/average/all/all/all
9624,Vee ja küttepuude kogujad,all,Kogu Eesti,all,,https://palgad.stat.ee/api/charts/workers_total_section/9624/2025/Q4/average/all/all/all
9629,"Lihttöölised, mujal liigitamata",all,Kogu Eesti,M,1800,https://palgad.stat.ee/api/charts/workers_total_section/9629/2025/Q4/average/all/all/all
9629,"Lihttöölised, mujal liigitamata",all,Kogu Eesti,F,1178,https://palgad.stat.ee/api/charts/workers_total_section/9629/2025/Q4/average/all/all/all
