isco4,leaf_id,leaf_name_et
2422,24220015,Riski tippspetsialist
2422,24220016,Linnavara tippspetsialist
2422,24220017,Heakorra ja haljastuse korraldaja
2422,24220018,Valla piirkonnajuht
2422,24229900,Mujal liigitamata strateegiate väljatöötajad
2423,24230001,Karjäärinõustaja
2423,24230002,Kutseanalüütik
2423,24230003,Tööanalüütik
2423,24230004,Personali tippspetsialist
2423,24230005,Värbamisspetsialist
2423,24230006,Kutsesuunitluse nõustaja
2423,24230007,Tasustamise valdkonna juht
2423,24239900,Mujal liigitamata personali ja karjääri tippspetsialistid
2424,24240001,Töötajate täiendõppe tippspetsialist
2424,24240002,Täiendõppe koolitusspetsialist
2424,24240003,Elukestva õppe juht
2424,24240004,Koolituskeskuse juhataja
2424,24240005,Täienduskoolituse juht
2424,24240006,Täiendusõppeosakonna juhataja
2424,24249900,Mujal liigitamata töötajate koolituse ja täiendõppe tippspetsialistid
2431,24310001,Reklaami tippspetsialist
2431,24310002,Turunduse tippspetsialist
2431,24310003,Turu-uuringute analüütik
2431,24310004,Ettevõtluskeskuse juhataja
2431,24310005,Ettevõtlusspetsialist
2431,24310006,Kliendisuhete juht
2431,24310007,Reklaamikirjutaja
2431,24310008,Reklaamikonsultant
2431,24310009,Sotsiaalmeedia sisulooja
2431,24310010,Ärikliendihaldur
2431,24319900,Mujal liigitamata reklaami ja turunduse tippspetsialistid
2432,24320001,Suhtekorralduse pressiagent
2432,24320002,Suhtekorraldaja
2432,24320003,Pressiesindaja
2432,24320004,Avalike suhete koordinaator
2432,24320005,Avalike suhete spetsialist
2432,24320006,Kommunikatsioonijuht
2432,24320007,Kommunikatsioonispetsialist
2432,24329900,Mujal liigitamata avalike suhete tippspetsialistid 
2433,24330001,Müügiesindaja (tööstusseadmed)
2433,24330002,Müügiesindaja (meditsiini- ja farmaatsiatooted)
2433,24330003,Tehnikaseadmete müügiesindaja
2433,24339900,Mujal liigitamata tehnika- (v.a IKT) ja meditsiinitoodete müügi tippspetsialistid
2434,24340001,Müügiesindaja (arvutid)
2434,24340002,Müügiesindaja (kommunikatsioonitehnoloogia)
2434,24349900,Mujal liigitamata IKT-lahenduste müügi tippspetsialistid 
2511,25110001,Ärianalüütik (IT)
2511,25110002,Arvutiteadlane
2511,25110003,Süsteemianalüütik (IT)
2511,25110004,Süsteemikonsultant
2511,25110005,Süsteemidisainer (IT)
2511,25110006,IKT projektijuht
2511,25110007,Süsteemiarhitekt
2511,25110008,IKT tootejuht
2511,25119900,Mujal liigitamata süsteemianalüütikud   
2512,25120001,Programmeerija-analüütik
2512,25120002,Tarkvaradisainer
2512,25120003,Tarkvaraarendaja
2512,25120004,Tarkvarainsener
2512,25129900,Mujal liigitamata tarkvaraarendajad   
2513,25130001,Animatsioonide programmeerija
2513,25130002,Arvutimängude programmeerija
2513,25130003,Veebiarendaja
2513,25130004,Multimeedia programmeerija
2513,25130005,Veebilehe arhitekt
2513,25130006,Veebilehe arendaja
2513,25139900,Mujal liigitamata veebi- ja multimeediaarendajad 
2514,25140001,Rakenduste programmeerija
2514,25140002,Rakenduse administraator (IT)
2514,25149900,Mujal liigitamata rakenduste programmeerijad  
2519,25190001,Kvaliteedi tagamise analüütik (arvutid)
2519,25190002,Tarkvara testija
2519,25190003,Süsteemide testija
2519,25190004,IKT peakasutaja
2519,25199900,Muud mujal liigitamata tarkvara ja rakenduste arendajad
2521,25210001,Andmehaldur
2521,25210002,Andmebaasi administraator
2521,25210003,Andmebaasi analüütik
2521,25210004,Andmebaasi arhitekt
2521,25210005,Andmebaasi arendaja
2521,25219900,Mujal liigitamata andmebaaside projekteerijad ja administraatorid
2522,25220001,Võrguadministraator (haldur)
2522,25220002,Süsteemiadministraator (haldur)
2522,25229900,Mujal liigitamata süsteemiadministraatorid   
2523,25230001,Kommunikatsioonianalüütik (arvutid)
2523,25230002,Võrguanalüütik
2523,25239900,Mujal liigitamata arvutivõrkude tippspetsialistid  
2529,25290001,Digitaalkriminalistika spetsialist
2529,25290002,Turvaspetsialist (IKT)
2529,25290003,Andmekaevandaja
2529,25299900,Mujal liigitamata andmebaasi ja arvutivõrgu tippspetsialistid
2611,26110002,Abiprokurör
2611,26110003,Advokaat
2611,26110004,Haldusjurist
2611,26110005,Kohtujurist
2611,26110006,Kriminaalõiguse jurist
2611,26110007,Nõuandeadvokaat
2611,26110008,Omandiõiguse jurist
2611,26110009,Tsiviilõiguse jurist
2611,26110010,Vandeadvokaadi abi
2611,26110011,Vandeadvokaadi vanemabi
2611,26110012,Vandeadvokaat
2611,26110013,Patendivolinik
2611,26119900,"Mujal liigitamata advokaadid, prokurörid ja kohtujuristid"
2612,26120001,Kohtunik
2612,26120003,Halduskohtu kohtunik
2612,26120005,Maakohtu kohtunik
2612,26120007,Riigikohtunik
2612,26129900,Mujal liigitamata kohtunikud   
2619,26190001,Õigusnõunik
2619,26190003,Juriskonsult
2619,26190005,Jurist
2619,26190006,Riigihangete tippspetsialist
2619,26190007,Rahvastikutoimingute tippspetsialist
2619,26199900,Mujal liigitamata õigusvaldkonna tippspetsialistid
2621,26210001,Arhivaar
2621,26210002,Kunstigalerii kuraator
2621,26210003,Muuseumi kuraator
2621,26210004,Varahoidja
2621,26210005,Galerist
2621,26210006,Muuseumiteadur
2621,26210007,Konservaator
2621,26210008,Arhiivi kuraator
2621,26219900,Mujal liigitamata arhivaarid ja kuraatorid 
2622,26220001,Bibliograaf
2622,26220002,Kataloogija
2622,26220003,Raamatukoguhoidja
2622,26220004,Dokumendihaldur
2622,26229900,Mujal liigitamata raamatukoguhoidjad jms teabe tippspetsialistid
2631,26310001,Ökonometrist
2631,26310002,Majandusnõustaja
2631,26310003,Majandusanalüütik
2631,26310004,Majandusteadlane
2631,26310005,Töö-ökonomist
2631,26310006,Ökonomist
2631,26319900,Mujal liigitamata majandusteadlased   
2632,26320001,Antropoloog
2632,26320002,Arheoloog
2632,26320003,Kriminoloog
2632,26320004,Etnoloog
2632,26320005,Geograaf
2632,26320006,Sotsioloog
2632,26320007,Kultuuripärandi nõunik
2632,26329900,"Mujal liigitamata sotsioloogid, antropoloogid jms tippspetsialistid"
2633,26330002,Ajaloolane
2633,26330003,Filosoof
2633,26330004,Politoloog
2633,26339900,"Mujal liigitamata filosoofid, ajaloolased ja politoloogid"
2634,26340001,Psühholoog
2634,26340003,Koolipsühholoog
2634,26340004,Organisatsioonipsühholoog
2634,26340005,Psühhoterapeut
2634,26340006,Spordipsühholoog
2634,26349900,Mujal liigitamata psühholoogid   
2635,26350001,Sõltuvusnõustaja
2635,26350002,Laste- ja noorsoonõustaja
2635,26350003,Piirkonna sotsiaalhoolekande ametnik
2635,26350004,Perenõustaja
2635,26350005,Abielunõustaja
2635,26350006,Kriminaalhooldusametnik
2635,26350007,Sotsiaaltöö valdkonna järelevalveametnik
2635,26350008,Seksuaalrünnaku ohvrite nõustaja
2635,26350009,Sotsiaaltöötaja
2635,26350010,Leinanõustaja
2635,26350011,Naiste varjupaiga korraldaja
2635,26350012,Noorsootööjuht
2635,26350013,Sotsiaalpedagoog
2635,26350014,Sotsiaaltööjuht
2635,26350015,Tööhõive- ja järelõppekeskuse juhataja
2635,26350016,Lastekaitse tippspetsialist
2635,26350017,Sotsiaaltöö valdkonna juhtumikorraldaja
2635,26350018,Sotsiaaltöö valdkonna projektijuht
2635,26350019,Sotsiaalnõunik
2635,26350020,Kogemusnõustaja
2635,26350021,Noorsootöötaja
2635,26359900,Mujal liigitamata sotsiaaltöötajad ja nõustajad 
2636,26360003,Vaimulik
2636,26360005,Preester
2636,26360006,Rabi
2636,26360007,Abipastor
2636,26360009,Diakon
2636,26360011,Kaplan
2636,26360012,Pastor
2636,26360013,Kogudusevanem
2636,26360014,Laama
2636,26360015,Metropoliit
2636,26360018,Piiskop
2636,26360019,Praost
2636,26360021,Vikaar
2636,26369900,Mujal liigitamata religioonivaldkonna tippspetsialistid  
2641,26410001,Kirjanik
2641,26410002,Raamatutoimetaja
2641,26410003,Interaktiivse meedia tekstide kirjutaja
2641,26410004,Romaanikirjanik
2641,26410005,Näitekirjanik
2641,26410006,Poeet
2641,26410007,Stsenarist
2641,26410009,Tehniline kommunikaator
2641,26410010,Tehniline kirjutaja
2641,26410011,Dramaturg
2641,26410013,Kirjastaja
2641,26410014,Käsikirjatoimetaja
2641,26410015,Stsenaariumitoimetaja
2641,26410016,Teatri kirjandustoimetaja
2641,26410017,Kirjandusteadlane
2641,26410018,Trükiste toimetaja (v.a periooodika)
2641,26419900,Mujal liigitamata kirjanikud   
2642,26420001,Ajakirjanik
2642,26420002,Ajalehetoimetaja
2642,26420003,Ajalehereporter
2642,26420004,Tele- ja raadiouudiste reporter
2642,26420005,Ajakirjatoimetaja
2642,26420006,Erikorrespondent
2642,26420008,Keeletoimetaja
2642,26420010,Kolumnist
2642,26420012,Korrespondent
2642,26420018,Reporter
2642,26420019,Spordiajakirjanik
2642,26420021,Spordireporter
2642,26420022,Sporditoimetaja
2642,26420024,Teleuudiste toimetaja
2642,26420027,Välistoimetaja
2642,26420028,Teletoimetaja
2642,26420029,Raadiotoimetaja
2642,26420030,Meediatoimetaja
2642,26420031,Ajakirjanduseetika nõunik
2642,26429900,Mujal liigitamata ajakirjanikud   
2643,26430001,Tõlk
2643,26430003,Filoloog
2643,26430004,Viipekeele tõlk
2643,26430005,Subtitreerija
2643,26430006,Tõlkija
2643,26430007,Tõlkija-toimetaja
2643,26430008,Keeleteadlane
2643,26439900,"Mujal liigitamata tõlkijad, tõlgid ja keeleteadlased"
2651,26510001,Keraamik
2651,26510002,Pildirestauraator
2651,26510004,Skulptor
2651,26510005,Ennistuskunstnik
2651,26510006,Graafik
2651,26510007,Graveerimis-söövituskunstnik
2651,26510008,Joonisfilmi tegija
2651,26510009,Karikaturist
2651,26510010,Kommertskunstnik
2651,26510012,Kujutav kunstnik
2651,26510013,Kunstiteadlane
2651,26510014,Kunstnik
2651,26510015,Maalikunstnik
2651,26510016,Maastikukunstnik
2651,26510017,Nukukunstnik
2651,26510018,Peakunstnik
2651,26510019,Plakatikunstnik
2651,26519900,Mujal liigitamata kujutavad kunstnikud  
2652,26520001,Ansambli juht
2652,26520002,Helilooja
2652,26520003,Instrumentaalmuusik
2652,26520004,Dirigent
2652,26520005,Arranžeerija
2652,26520006,Laulja
2652,26520007,Klaverisaatja
2652,26520008,Kontsertmeister
2652,26520009,Laulurepetiitor
2652,26520010,Muusikajuhataja
2652,26520011,Muusikateadlane
2652,26520012,Muusikatoimetaja
2652,26520013,Transkribeerija
2652,26520014,Tänavamuusik
2652,26529900,"Mujal liigitamata muusikud, lauljad ja heliloojad"
2653,26530001,Koreograaf
2653,26530002,Balletitantsija
2653,26530003,Ballettmeister
2653,26530004,Repetiitor
2653,26530005,Tantsija
2653,26539900,Mujal liigitamata tantsijad ja koreograafid 
2654,26540001,Dokumentaalfilmi režissöör
2654,26540002,Filmi monteerija
2654,26540003,Mängufilmi režissöör
2654,26540004,Peaoperaator
2654,26540005,Lavastaja
2654,26540006,Teatriprodutsent
2654,26540007,Filmiprodutsent
2654,26540008,Filmitoimetaja
2654,26540009,"Kunstiline juht (film, teater jms)"
2654,26540011,Lavastaja assistent
2654,26540012,Näitejuht
2654,26540013,Raadiolavastaja
2654,26540014,Režissööri assistent
2654,26540015,Teatri tehniline direktor
2654,26540016,Teatrilavastaja
2654,26540017,Televisiooni või raadio tehniline direktor
2654,26540018,Televisioonilavastaja
2654,26540019,Teleprodutsent
2654,26540020,Raadioprodutsent
2654,26549900,"Mujal liigitamata filmi-, teatri- jms lavastajad"
2655,26550001,Näitleja
2655,26550002,Mimanss
2655,26550003,Lugude jutustaja
2655,26550004,Sõnakunstnik
2655,26550005,Nukunäitleja
2655,26559900,Mujal liigitamata näitlejad   
2656,26560001,Raadiodiktor
2656,26560003,Uudisteankur
2656,26560005,Vestlussaate juht
2656,26560007,Konferansjee
2656,26560008,Teadustaja
2656,26560009,Raadio saatejuht
2656,26560010,Televisioonisaatejuht
2656,26569900,"Mujal liigitamata raadio, televisiooni jms saatejuhid"
2659,26590003,Kloun
2659,26590004,Hüpnotisöör
2659,26590005,Mustkunstnik
2659,26590007,Stand-up žanri koomik
2659,26590012,Loomataltsutaja
2659,26599900,Mujal liigitamata loomingulised töötajad
3111,31110001,Keemiatehnik
3111,31110002,Geoloogiatehnik
3111,31110003,Meteoroloogiatehnik
3111,31110004,Füüsikatehnik
3111,31119900,Mujal liigitamata keemia- ja füüsikateaduste tehnikud
3112,31120001,Ehitusinspektor
3112,31120002,Ehitusjärelevalvaja
3112,31120003,Ehitustehnik
3112,31120004,Tuletõrjeinspektor
3112,31120005,Ehitusgeoloogia tehnik
3112,31120006,Maamõõdutehnik
3112,31120007,Ehituse eelarvestaja
3112,31120008,Geoinfospetsialist
3112,31120010,Maakorraldustehnik
3112,31120011,Topograafiatehnik
3112,31120012,Katastrimõõdistamise tehnik
3112,31120013,Ehituskonsultant
3112,31120014,Planeeringuspetsialist
3112,31120015,Tehnovõrkude spetsialist
3112,31120016,Teede spetsialist
3112,31129900,Mujal liigitamata ehitustehnikud   
3113,31130001,Elektrotehnik
3113,31130002,Elektri jaotusvõrgu tehnik
3113,31130003,Elektrikäidu juht
3113,31130004,Elektroenergeetik
3113,31139900,Mujal liigitamata elektrotehniliste alade tehnikud 
3114,31140001,Elektroonikatehnik
3114,31140002,Elektroonik
3114,31140003,Raadiotehnik
3114,31140004,Radaritehnik
3114,31149900,Mujal liigitamata elektroonikatehnikud   
3115,31150001,Lennundustehnik
3115,31150002,Laevatehnik
3115,31150003,Masinaehitustehnik
3115,31150004,Aerotehnik
3115,31150005,Autotehnik
3115,31150006,Diisel- ja külmutusseadmete tehnik-mehaanik
3115,31150008,Garaaži tehnik-mehaanik
3115,31150009,Hüdrosõlme tehnik-mehaanik
3115,31150010,Jahutus- ja külmutusseadmete tehnik
3115,31150011,Külmutusseadmete tehnik-mehaanik
3115,31150012,Laevainspektor
3115,31150013,Masinaehituse eelarvestaja
3115,31150014,Mehhaniseerimistehnik
3115,31150015,Mootorite tehnik-mehaanik
3115,31150016,Mootorsõidukite tehnoülevaataja
3115,31150017,Puurseadmete tehnik-mehaanik
3115,31150018,Raadionavigatsiooni tehnik-mehaanik
3115,31150019,Soojustehnik
3115,31150020,Transpordivahendite remonditehnik-mehaanik
3115,31150021,Tõsteseadmete tehnik-mehaanik
3115,31150022,Tööriistatehnik
3115,31159900,Mujal liigitamata masinaehitustehnikud   
3116,31160001,Keemiatööstuse eelarvestaja
3116,31160002,Keemiatööstuse tehnik
3116,31160003,Keemialaboritehnik
3116,31169900,Mujal liigitamata keemiatööstuse tehnikud  
3117,31170001,Metallurgiatehnik
3117,31170003,Mäetehnik
3117,31170004,Lõhketööde tehnik
3117,31179900,Mujal liigitamata mäe- ja metallurgiatehnikud 
3118,31180001,Joonestaja
3118,31180002,Tehniline illustraator
3118,31189900,Mujal liigitamata joonestajad   
3119,31190001,Tootmistehnik
3119,31190002,Kohtuekspertiisi tehnik
3119,31190003,Ehituse kuluarvestuse tehnik
3119,31190004,Robotitehnik
3119,31190005,Tootmisefektiivsuse tehnik
3119,31190006,Kalibreerija
3119,31190007,Taatleja
3119,31190008,Metroloogiatehnik
3119,31190009,Meeskonna planeerija
3119,31190010,Defektoskopist
3119,31199900,Mujal liigitamata füüsika- ja tehnikateaduste tehnikud
3121,31210001,Kaevanduse ohutustehnika juhataja
3121,31210002,Kaevanduse töödejuhataja
3121,31210003,Karjääri töödejuhataja
3121,31219900,Kaevanduse mujal liigitamata töödejuhatajad  
3122,31220001,Tööstuse valdkonnakoordinaator
3122,31220002,Monteerimise töödejuhataja
3122,31220003,Järeltöötluse töödejuhataja
3122,31220004,Tootmise töödejuhataja
3122,31220005,Tootmisjärelevalve inspektor (tööstus)
3122,31220006,Energeetika töödejuhataja
3122,31229900,Mujal liigitamata töötleva tööstuse töödejuhatajad 
3123,31230001,Ehituse töödejuhataja
3123,31230002,Ehitusplatsi koordinaator
3123,31230004,Puitmaja ehituse objektijuht
3123,31239900,Mujal liigitamata ehituse töödejuhatajad  
3131,31310001,Elektrijaama operaator
3131,31310005,Päikeseelektrijaama operaator
3131,31310006,Soojuselektrijaama operaator
3131,31310007,Tuulejõujaama operaator
3131,31319900,Mujal liigitamata energiatootmisettevõtete operaatorid  
3132,31320001,Jäätmepõletustehase operaator
3132,31320002,Vedelate jäätmete käitlusjaama operaator
3132,31320003,Pumpla (v.a nafta ja maagaas) operaator
3132,31320004,Reoveepuhastusjaama operaator
3132,31320005,Heitveepuhastusjaama operaator
3132,31320006,Veepuhastusjaama operaator
3132,31320007,Veehoidla operaator
3132,31320008,Ventilatsiooniseadmete operaator
3132,31320009,Kompressorseadmete operaator
3132,31320010,Muud jäätmepõletustehaste ja veepuhastusjaamade mujal liigitamata operaatorid
3133,31330001,Kemikaalide filtreerimis- ja eraldamisseadmete operaator
3133,31330003,Kemikaaliprotsessi tehnik
3133,31330004,Kemikaalide destillaatori ja reaktori operaator
3133,31330005,Keemiatööstuse protsessijuhtimistehnik
3133,31339900,Mujal liigitamata keemiatööstuse protsessijuhtimistehnikud  
3134,31340001,Segamisoperaator (nafta ja maagaasi rafineerimine)
3134,31340002,Gaasitehase operaator
3134,31340004,Naftatöötlemise operaator
3134,31349900,"Mujal liigitamata naftasaaduste, õlide ja maagaasi töötlemise operaatorid"
3135,31350001,Kõrgahju operaator
3135,31350002,Valutsehhi operaator
3135,31350003,Valtsimismasina operaator
3135,31359900,Mujal liigitamata metallurgiatööstuse protsessijuhtimistehnikud  
3139,31390001,Automaatse koosteliini operaator
3139,31390002,Tööstusrobotite eest vastutav töötaja
3139,31390003,Juhtimiskilbi operaator (tselluloos ja paber)
3139,31390005,Tselluloosi keetmise operaator
3139,31390007,Mehhatroonik-tehnik
3139,31390008,Pumpla (nafta ja maagaas) operaator
3139,31399900,Muud tööstuse mujal liigitamata protsessijuhtimistehnikud
3141,31410001,Bakterioloogiatehnik
3141,31410002,Biokeemiatehnik
3141,31410003,Herbaariumitehnik
3141,31410004,Farmakoloogiatehnik
3141,31410006,Zooloogiatehnik
3141,31410007,Biofüüsikatehnik
3141,31410008,Bioteaduste tehnik
3141,31410009,Viroloogiatehnik
3141,31410010,Mikrobioloogiatehnik
3141,31419900,Mujal liigitamata biotehnikud (v.a meditsiinivaldkonna tehnikud)
3142,31420001,Piimandustehnik
3142,31420002,Põllukultuuride viljeluse tehnik
3142,31420004,Aiandustehnik
3142,31420005,Linnukasvatustehnik
3142,31420006,Agrotehnik
3142,31420007,Mullatehnik
3142,31420009,Tõuaretustehnik
3142,31429900,Mujal liigitamata põllumajandustehnikud   
3143,31430001,Metsandustehnik
3143,31430002,Metsakasvatustehnik
3143,31430003,Abimetsaülem
3143,31430004,Metsavaht
3143,31439900,Mujal liigitamata metsandustehnikud   
3151,31510001,Laevamehaanik
3151,31519900,Mujal liigitamata laevamehaanikud   
3152,31520001,Laevakapten
3152,31520002,Esimene tüürimees
3152,31520003,Jahikapten
3152,31520004,Loots
3152,31520005,Sadamakapten
3152,31520007,Tüürimees
3152,31520008,Vanemtüürimees
3152,31520009,Väikelaeva juht
3152,31520010,Vahitüürimees
3152,31529900,Mujal liigitamata laevajuhid ja lootsid 
3153,31530002,Lennuõpetaja
3153,31530003,Piloot
3153,31539900,Mujal liigitamata piloodid ja lennumeeskonna liikmed
3154,31540001,Lennujuht
3154,31549900,Mujal liigitamata lennujuhid   
3155,31550001,Lennuohutustehnik
3155,31559900,Mujal liigitamata lennuohutuselektroonika tehnikud  
3211,32110101,Abiradioloogiatehnik (üliõpilane)
3211,32110102,Radioloogiatehnik
3211,32110201,Meditsiiniliste kuvamis- või raviseadmete tehnik
3211,32119900,Mujal liigitamata meditsiiniliste kuvamis- ja raviseadmete tehnikud
3212,32120101,Bioanalüütik
3212,32120201,Meditsiini- või patoloogialabori tehnik
3212,32129900,Mujal liigitamata meditsiini- ja patoloogialaborite tehnikud
3213,32139900,Mujal liigitamata farmaatsiatehnikud ja farmatseudi abilised
3214,32140101,Meditsiiniliste proteeside tehnik
3214,32140201,Hambaproteeside tehnik
3214,32149900,Mujal liigitamata meditsiiniliste ja hambaproteeside tehnikud
3221,32219900,Mujal liigitamata hooldustöötajad
3222,32220001,Ämmaemanda abiline
3230,32300001,Ajurveda loodusravi spetsialist
3230,32300002,Fütoteraapia spetsialist
3230,32300003,Hiina loodusravi spetsialist
3230,32309900,Mujal liigitamata täiendmeditsiini ja loodusravi keskastme
3240,32400001,Kunstliku seemenduse tehnik
3240,32400002,Abiloomaarst
3240,32400003,Veterinaarõde
3240,32400004,Loomavaktsineerija
3240,32409900,Mujal liigitamata veterinaartehnikud   
3251,32510101,Hambaraviõde
3251,32510201,Suuhügienist
3251,32519900,Mujal liigitamata hambaraviõed ja hambaravi keskastme spetsialistid
3252,32520001,Haiguste kodeerija
