period_id,rating_type,isco4,occupation_et,location_name,indicator
396,LABOUR_DEMAND,6121,Loomakasvatajad,Põlva maakond,3
396,LABOUR_DEMAND,6121,Loomakasvatajad,Pärnu maakond,3
396,LABOUR_DEMAND,6121,Loomakasvatajad,Rapla maakond,3
396,LABOUR_DEMAND,6121,Loomakasvatajad,Saare maakond,3
396,LABOUR_DEMAND,6121,Loomakasvatajad,Tartu maakond,3
396,LABOUR_DEMAND,6121,Loomakasvatajad,Valga maakond,3
396,LABOUR_DEMAND,6121,Loomakasvatajad,Viljandi maakond,3
396,LABOUR_DEMAND,6121,Loomakasvatajad,Võru maakond,3
396,LABOUR_DEMAND,6122,Linnukasvatajad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,6210,Metsanduse jms oskustöötajad,Kogu Eesti,3
396,LABOUR_DEMAND,6210,Metsanduse jms oskustöötajad,Hiiu maakond,3
396,LABOUR_DEMAND,6210,Metsanduse jms oskustöötajad,Ida-Viru maakond,3
396,LABOUR_DEMAND,6210,Metsanduse jms oskustöötajad,Jõgeva maakond,3
396,LABOUR_DEMAND,6210,Metsanduse jms oskustöötajad,Järva maakond,3
396,LABOUR_DEMAND,6210,Metsanduse jms oskustöötajad,Lääne maakond,3
396,LABOUR_DEMAND,6210,Metsanduse jms oskustöötajad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,6210,Metsanduse jms oskustöötajad,Põlva maakond,3
396,LABOUR_DEMAND,6210,Metsanduse jms oskustöötajad,Pärnu maakond,3
396,LABOUR_DEMAND,6210,Metsanduse jms oskustöötajad,Rapla maakond,3
396,LABOUR_DEMAND,6210,Metsanduse jms oskustöötajad,Saare maakond,3
396,LABOUR_DEMAND,6210,Metsanduse jms oskustöötajad,Tartu maakond,3
396,LABOUR_DEMAND,6210,Metsanduse jms oskustöötajad,Valga maakond,3
396,LABOUR_DEMAND,6210,Metsanduse jms oskustöötajad,Viljandi maakond,3
396,LABOUR_DEMAND,6210,Metsanduse jms oskustöötajad,Võru maakond,3
396,LABOUR_DEMAND,6222,Sisevete- ja rannapüügikalurid,Hiiu maakond,3
396,LABOUR_DEMAND,7111,Üldehitajad,Kogu Eesti,3
396,LABOUR_DEMAND,7111,Üldehitajad,Harju maakond,3
396,LABOUR_DEMAND,7111,Üldehitajad,Hiiu maakond,3
396,LABOUR_DEMAND,7111,Üldehitajad,Ida-Viru maakond,3
396,LABOUR_DEMAND,7111,Üldehitajad,Jõgeva maakond,3
396,LABOUR_DEMAND,7111,Üldehitajad,Järva maakond,3
396,LABOUR_DEMAND,7111,Üldehitajad,Lääne maakond,3
396,LABOUR_DEMAND,7111,Üldehitajad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,7111,Üldehitajad,Põlva maakond,3
396,LABOUR_DEMAND,7111,Üldehitajad,Pärnu maakond,3
396,LABOUR_DEMAND,7111,Üldehitajad,Rapla maakond,3
396,LABOUR_DEMAND,7111,Üldehitajad,Saare maakond,2
396,LABOUR_DEMAND,7111,Üldehitajad,Tartu maakond,3
396,LABOUR_DEMAND,7111,Üldehitajad,Valga maakond,3
396,LABOUR_DEMAND,7111,Üldehitajad,Viljandi maakond,3
396,LABOUR_DEMAND,7111,Üldehitajad,Võru maakond,3
396,LABOUR_DEMAND,7112,Müürsepad jms töötajad,Kogu Eesti,3
396,LABOUR_DEMAND,7112,Müürsepad jms töötajad,Harju maakond,3
396,LABOUR_DEMAND,7112,Müürsepad jms töötajad,Ida-Viru maakond,3
396,LABOUR_DEMAND,7112,Müürsepad jms töötajad,Jõgeva maakond,3
396,LABOUR_DEMAND,7112,Müürsepad jms töötajad,Lääne maakond,3
396,LABOUR_DEMAND,7112,Müürsepad jms töötajad,Pärnu maakond,3
396,LABOUR_DEMAND,7112,Müürsepad jms töötajad,Rapla maakond,3
396,LABOUR_DEMAND,7112,Müürsepad jms töötajad,Saare maakond,3
396,LABOUR_DEMAND,7112,Müürsepad jms töötajad,Tartu maakond,3
396,LABOUR_DEMAND,7112,Müürsepad jms töötajad,Viljandi maakond,3
396,LABOUR_DEMAND,7112,Müürsepad jms töötajad,Võru maakond,3
396,LABOUR_DEMAND,7113,"Kiviraidurid, tahujad jms töötajad",Lääne maakond,3
396,LABOUR_DEMAND,7113,"Kiviraidurid, tahujad jms töötajad",Rapla maakond,3
396,LABOUR_DEMAND,7114,"Betoonijad, betoonpindade viimistlejad jms alade töötajad",Kogu Eesti,3
396,LABOUR_DEMAND,7114,"Betoonijad, betoonpindade viimistlejad jms alade töötajad",Harju maakond,3
396,LABOUR_DEMAND,7114,"Betoonijad, betoonpindade viimistlejad jms alade töötajad",Ida-Viru maakond,3
396,LABOUR_DEMAND,7114,"Betoonijad, betoonpindade viimistlejad jms alade töötajad",Lääne maakond,3
396,LABOUR_DEMAND,7114,"Betoonijad, betoonpindade viimistlejad jms alade töötajad",Lääne-Viru maakond,3
396,LABOUR_DEMAND,7114,"Betoonijad, betoonpindade viimistlejad jms alade töötajad",Pärnu maakond,3
396,LABOUR_DEMAND,7114,"Betoonijad, betoonpindade viimistlejad jms alade töötajad",Rapla maakond,2
396,LABOUR_DEMAND,7114,"Betoonijad, betoonpindade viimistlejad jms alade töötajad",Tartu maakond,3
396,LABOUR_DEMAND,7114,"Betoonijad, betoonpindade viimistlejad jms alade töötajad",Valga maakond,3
396,LABOUR_DEMAND,7114,"Betoonijad, betoonpindade viimistlejad jms alade töötajad",Võru maakond,3
396,LABOUR_DEMAND,7115,Puusepad,Kogu Eesti,3
396,LABOUR_DEMAND,7115,Puusepad,Harju maakond,3
396,LABOUR_DEMAND,7115,Puusepad,Hiiu maakond,3
396,LABOUR_DEMAND,7115,Puusepad,Ida-Viru maakond,3
396,LABOUR_DEMAND,7115,Puusepad,Jõgeva maakond,3
396,LABOUR_DEMAND,7115,Puusepad,Järva maakond,3
396,LABOUR_DEMAND,7115,Puusepad,Lääne maakond,3
396,LABOUR_DEMAND,7115,Puusepad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,7115,Puusepad,Põlva maakond,3
396,LABOUR_DEMAND,7115,Puusepad,Pärnu maakond,3
396,LABOUR_DEMAND,7115,Puusepad,Rapla maakond,3
396,LABOUR_DEMAND,7115,Puusepad,Saare maakond,3
396,LABOUR_DEMAND,7115,Puusepad,Tartu maakond,3
396,LABOUR_DEMAND,7115,Puusepad,Valga maakond,3
396,LABOUR_DEMAND,7115,Puusepad,Viljandi maakond,3
396,LABOUR_DEMAND,7115,Puusepad,Võru maakond,3
396,LABOUR_DEMAND,7119,Mujal liigitamata üldehitustöölised,Kogu Eesti,3
396,LABOUR_DEMAND,7119,Mujal liigitamata üldehitustöölised,Harju maakond,3
396,LABOUR_DEMAND,7119,Mujal liigitamata üldehitustöölised,Hiiu maakond,3
396,LABOUR_DEMAND,7119,Mujal liigitamata üldehitustöölised,Ida-Viru maakond,3
396,LABOUR_DEMAND,7119,Mujal liigitamata üldehitustöölised,Jõgeva maakond,3
396,LABOUR_DEMAND,7119,Mujal liigitamata üldehitustöölised,Järva maakond,3
396,LABOUR_DEMAND,7119,Mujal liigitamata üldehitustöölised,Lääne maakond,3
396,LABOUR_DEMAND,7119,Mujal liigitamata üldehitustöölised,Lääne-Viru maakond,3
396,LABOUR_DEMAND,7119,Mujal liigitamata üldehitustöölised,Põlva maakond,3
396,LABOUR_DEMAND,7119,Mujal liigitamata üldehitustöölised,Pärnu maakond,3
396,LABOUR_DEMAND,7119,Mujal liigitamata üldehitustöölised,Rapla maakond,3
396,LABOUR_DEMAND,7119,Mujal liigitamata üldehitustöölised,Saare maakond,2
396,LABOUR_DEMAND,7119,Mujal liigitamata üldehitustöölised,Tartu maakond,3
396,LABOUR_DEMAND,7119,Mujal liigitamata üldehitustöölised,Valga maakond,3
396,LABOUR_DEMAND,7119,Mujal liigitamata üldehitustöölised,Viljandi maakond,3
396,LABOUR_DEMAND,7119,Mujal liigitamata üldehitustöölised,Võru maakond,3
396,LABOUR_DEMAND,7121,Katusekatjad,Kogu Eesti,3
396,LABOUR_DEMAND,7121,Katusekatjad,Harju maakond,3
396,LABOUR_DEMAND,7121,Katusekatjad,Järva maakond,3
396,LABOUR_DEMAND,7121,Katusekatjad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,7121,Katusekatjad,Rapla maakond,3
396,LABOUR_DEMAND,7121,Katusekatjad,Saare maakond,3
396,LABOUR_DEMAND,7121,Katusekatjad,Tartu maakond,3
396,LABOUR_DEMAND,7121,Katusekatjad,Valga maakond,3
396,LABOUR_DEMAND,7122,Põrandategijad ja plaatijad,Kogu Eesti,3
396,LABOUR_DEMAND,7122,Põrandategijad ja plaatijad,Harju maakond,3
396,LABOUR_DEMAND,7122,Põrandategijad ja plaatijad,Järva maakond,3
396,LABOUR_DEMAND,7122,Põrandategijad ja plaatijad,Lääne maakond,3
396,LABOUR_DEMAND,7122,Põrandategijad ja plaatijad,Pärnu maakond,3
396,LABOUR_DEMAND,7122,Põrandategijad ja plaatijad,Rapla maakond,3
396,LABOUR_DEMAND,7122,Põrandategijad ja plaatijad,Viljandi maakond,3
396,LABOUR_DEMAND,7122,Põrandategijad ja plaatijad,Võru maakond,3
396,LABOUR_DEMAND,7124,Isoleerijad,Ida-Viru maakond,3
396,LABOUR_DEMAND,7126,Torulukksepad,Kogu Eesti,3
396,LABOUR_DEMAND,7126,Torulukksepad,Harju maakond,3
396,LABOUR_DEMAND,7126,Torulukksepad,Ida-Viru maakond,3
396,LABOUR_DEMAND,7126,Torulukksepad,Jõgeva maakond,3
396,LABOUR_DEMAND,7126,Torulukksepad,Järva maakond,3
396,LABOUR_DEMAND,7126,Torulukksepad,Lääne maakond,3
396,LABOUR_DEMAND,7126,Torulukksepad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,7126,Torulukksepad,Põlva maakond,3
396,LABOUR_DEMAND,7126,Torulukksepad,Pärnu maakond,3
396,LABOUR_DEMAND,7126,Torulukksepad,Rapla maakond,3
396,LABOUR_DEMAND,7126,Torulukksepad,Saare maakond,2
396,LABOUR_DEMAND,7126,Torulukksepad,Tartu maakond,3
396,LABOUR_DEMAND,7126,Torulukksepad,Valga maakond,3
396,LABOUR_DEMAND,7126,Torulukksepad,Viljandi maakond,3
396,LABOUR_DEMAND,7126,Torulukksepad,Võru maakond,3
396,LABOUR_DEMAND,7127,Õhukonditsioneeride ja külmutusseadmete mehaanikud,Viljandi maakond,3
396,LABOUR_DEMAND,7131,Maalrid jms töötajad,Kogu Eesti,3
396,LABOUR_DEMAND,7131,Maalrid jms töötajad,Harju maakond,3
396,LABOUR_DEMAND,7131,Maalrid jms töötajad,Hiiu maakond,3
396,LABOUR_DEMAND,7131,Maalrid jms töötajad,Ida-Viru maakond,3
396,LABOUR_DEMAND,7131,Maalrid jms töötajad,Jõgeva maakond,3
396,LABOUR_DEMAND,7131,Maalrid jms töötajad,Järva maakond,3
396,LABOUR_DEMAND,7131,Maalrid jms töötajad,Lääne maakond,3
396,LABOUR_DEMAND,7131,Maalrid jms töötajad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,7131,Maalrid jms töötajad,Põlva maakond,3
396,LABOUR_DEMAND,7131,Maalrid jms töötajad,Pärnu maakond,3
396,LABOUR_DEMAND,7131,Maalrid jms töötajad,Rapla maakond,3
396,LABOUR_DEMAND,7131,Maalrid jms töötajad,Saare maakond,3
396,LABOUR_DEMAND,7131,Maalrid jms töötajad,Tartu maakond,3
396,LABOUR_DEMAND,7131,Maalrid jms töötajad,Valga maakond,3
396,LABOUR_DEMAND,7131,Maalrid jms töötajad,Viljandi maakond,3
396,LABOUR_DEMAND,7131,Maalrid jms töötajad,Võru maakond,3
396,LABOUR_DEMAND,7132,Pihustusseadmetega värvijad-lakkijad,Kogu Eesti,3
396,LABOUR_DEMAND,7132,Pihustusseadmetega värvijad-lakkijad,Harju maakond,3
396,LABOUR_DEMAND,7132,Pihustusseadmetega värvijad-lakkijad,Ida-Viru maakond,3
396,LABOUR_DEMAND,7132,Pihustusseadmetega värvijad-lakkijad,Jõgeva maakond,3
396,LABOUR_DEMAND,7132,Pihustusseadmetega värvijad-lakkijad,Järva maakond,3
396,LABOUR_DEMAND,7132,Pihustusseadmetega värvijad-lakkijad,Lääne maakond,3
396,LABOUR_DEMAND,7132,Pihustusseadmetega värvijad-lakkijad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,7132,Pihustusseadmetega värvijad-lakkijad,Pärnu maakond,3
396,LABOUR_DEMAND,7132,Pihustusseadmetega värvijad-lakkijad,Rapla maakond,3
396,LABOUR_DEMAND,7132,Pihustusseadmetega värvijad-lakkijad,Tartu maakond,3
396,LABOUR_DEMAND,7132,Pihustusseadmetega värvijad-lakkijad,Valga maakond,3
396,LABOUR_DEMAND,7132,Pihustusseadmetega värvijad-lakkijad,Viljandi maakond,3
396,LABOUR_DEMAND,7132,Pihustusseadmetega värvijad-lakkijad,Võru maakond,3
396,LABOUR_DEMAND,7133,Ehitustarindite puhastajad,Ida-Viru maakond,3
396,LABOUR_DEMAND,7212,Keevitajad ja leeklõikajad,Kogu Eesti,3
396,LABOUR_DEMAND,7212,Keevitajad ja leeklõikajad,Harju maakond,3
396,LABOUR_DEMAND,7212,Keevitajad ja leeklõikajad,Ida-Viru maakond,3
396,LABOUR_DEMAND,7212,Keevitajad ja leeklõikajad,Jõgeva maakond,3
396,LABOUR_DEMAND,7212,Keevitajad ja leeklõikajad,Järva maakond,3
396,LABOUR_DEMAND,7212,Keevitajad ja leeklõikajad,Lääne maakond,3
396,LABOUR_DEMAND,7212,Keevitajad ja leeklõikajad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,7212,Keevitajad ja leeklõikajad,Põlva maakond,3
396,LABOUR_DEMAND,7212,Keevitajad ja leeklõikajad,Pärnu maakond,3
396,LABOUR_DEMAND,7212,Keevitajad ja leeklõikajad,Rapla maakond,3
396,LABOUR_DEMAND,7212,Keevitajad ja leeklõikajad,Saare maakond,3
396,LABOUR_DEMAND,7212,Keevitajad ja leeklõikajad,Tartu maakond,3
396,LABOUR_DEMAND,7212,Keevitajad ja leeklõikajad,Valga maakond,3
396,LABOUR_DEMAND,7212,Keevitajad ja leeklõikajad,Viljandi maakond,3
396,LABOUR_DEMAND,7212,Keevitajad ja leeklõikajad,Võru maakond,3
396,LABOUR_DEMAND,7213,Metalli töötlejad,Ida-Viru maakond,3
396,LABOUR_DEMAND,7213,Metalli töötlejad,Järva maakond,3
396,LABOUR_DEMAND,7213,Metalli töötlejad,Põlva maakond,3
396,LABOUR_DEMAND,7213,Metalli töötlejad,Võru maakond,3
396,LABOUR_DEMAND,7214,Metallkonstruktsioonide valmistajad ja montöörid,Kogu Eesti,3
396,LABOUR_DEMAND,7214,Metallkonstruktsioonide valmistajad ja montöörid,Harju maakond,3
396,LABOUR_DEMAND,7214,Metallkonstruktsioonide valmistajad ja montöörid,Ida-Viru maakond,3
396,LABOUR_DEMAND,7214,Metallkonstruktsioonide valmistajad ja montöörid,Järva maakond,3
396,LABOUR_DEMAND,7214,Metallkonstruktsioonide valmistajad ja montöörid,Lääne maakond,3
396,LABOUR_DEMAND,7214,Metallkonstruktsioonide valmistajad ja montöörid,Rapla maakond,3
396,LABOUR_DEMAND,7214,Metallkonstruktsioonide valmistajad ja montöörid,Saare maakond,3
396,LABOUR_DEMAND,7214,Metallkonstruktsioonide valmistajad ja montöörid,Valga maakond,3
396,LABOUR_DEMAND,7214,Metallkonstruktsioonide valmistajad ja montöörid,Viljandi maakond,3
396,LABOUR_DEMAND,7214,Metallkonstruktsioonide valmistajad ja montöörid,Võru maakond,3
396,LABOUR_DEMAND,7222,Tööriistavalmistajad jms alade töötajad,Kogu Eesti,3
396,LABOUR_DEMAND,7222,Tööriistavalmistajad jms alade töötajad,Harju maakond,3
396,LABOUR_DEMAND,7222,Tööriistavalmistajad jms alade töötajad,Ida-Viru maakond,3
396,LABOUR_DEMAND,7222,Tööriistavalmistajad jms alade töötajad,Jõgeva maakond,3
396,LABOUR_DEMAND,7222,Tööriistavalmistajad jms alade töötajad,Järva maakond,3
396,LABOUR_DEMAND,7222,Tööriistavalmistajad jms alade töötajad,Lääne maakond,3
396,LABOUR_DEMAND,7222,Tööriistavalmistajad jms alade töötajad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,7222,Tööriistavalmistajad jms alade töötajad,Põlva maakond,3
396,LABOUR_DEMAND,7222,Tööriistavalmistajad jms alade töötajad,Pärnu maakond,3
396,LABOUR_DEMAND,7222,Tööriistavalmistajad jms alade töötajad,Rapla maakond,3
396,LABOUR_DEMAND,7222,Tööriistavalmistajad jms alade töötajad,Tartu maakond,3
396,LABOUR_DEMAND,7222,Tööriistavalmistajad jms alade töötajad,Valga maakond,3
396,LABOUR_DEMAND,7222,Tööriistavalmistajad jms alade töötajad,Viljandi maakond,3
396,LABOUR_DEMAND,7222,Tööriistavalmistajad jms alade töötajad,Võru maakond,3
396,LABOUR_DEMAND,7223,Metallitöötluspinkide seadistajad ja operaatorid,Kogu Eesti,3
396,LABOUR_DEMAND,7223,Metallitöötluspinkide seadistajad ja operaatorid,Harju maakond,3
396,LABOUR_DEMAND,7223,Metallitöötluspinkide seadistajad ja operaatorid,Ida-Viru maakond,3
396,LABOUR_DEMAND,7223,Metallitöötluspinkide seadistajad ja operaatorid,Jõgeva maakond,3
396,LABOUR_DEMAND,7223,Metallitöötluspinkide seadistajad ja operaatorid,Järva maakond,3
396,LABOUR_DEMAND,7223,Metallitöötluspinkide seadistajad ja operaatorid,Lääne maakond,3
396,LABOUR_DEMAND,7223,Metallitöötluspinkide seadistajad ja operaatorid,Lääne-Viru maakond,3
396,LABOUR_DEMAND,7223,Metallitöötluspinkide seadistajad ja operaatorid,Pärnu maakond,3
396,LABOUR_DEMAND,7223,Metallitöötluspinkide seadistajad ja operaatorid,Rapla maakond,3
396,LABOUR_DEMAND,7223,Metallitöötluspinkide seadistajad ja operaatorid,Tartu maakond,3
396,LABOUR_DEMAND,7223,Metallitöötluspinkide seadistajad ja operaatorid,Valga maakond,3
396,LABOUR_DEMAND,7223,Metallitöötluspinkide seadistajad ja operaatorid,Viljandi maakond,3
396,LABOUR_DEMAND,7223,Metallitöötluspinkide seadistajad ja operaatorid,Võru maakond,3
396,LABOUR_DEMAND,7224,"Metallilihvijad ja -poleerijad, tööriistateritajad",Kogu Eesti,3
396,LABOUR_DEMAND,7224,"Metallilihvijad ja -poleerijad, tööriistateritajad",Harju maakond,3
396,LABOUR_DEMAND,7224,"Metallilihvijad ja -poleerijad, tööriistateritajad",Ida-Viru maakond,3
396,LABOUR_DEMAND,7224,"Metallilihvijad ja -poleerijad, tööriistateritajad",Jõgeva maakond,3
396,LABOUR_DEMAND,7224,"Metallilihvijad ja -poleerijad, tööriistateritajad",Lääne maakond,3
396,LABOUR_DEMAND,7224,"Metallilihvijad ja -poleerijad, tööriistateritajad",Lääne-Viru maakond,3
396,LABOUR_DEMAND,7224,"Metallilihvijad ja -poleerijad, tööriistateritajad",Pärnu maakond,3
396,LABOUR_DEMAND,7224,"Metallilihvijad ja -poleerijad, tööriistateritajad",Rapla maakond,3
396,LABOUR_DEMAND,7224,"Metallilihvijad ja -poleerijad, tööriistateritajad",Tartu maakond,3
396,LABOUR_DEMAND,7224,"Metallilihvijad ja -poleerijad, tööriistateritajad",Viljandi maakond,3
396,LABOUR_DEMAND,7231,Mootorsõidukite mehaanikud ja lukksepad,Kogu Eesti,3
396,LABOUR_DEMAND,7231,Mootorsõidukite mehaanikud ja lukksepad,Harju maakond,3
396,LABOUR_DEMAND,7231,Mootorsõidukite mehaanikud ja lukksepad,Hiiu maakond,3
396,LABOUR_DEMAND,7231,Mootorsõidukite mehaanikud ja lukksepad,Ida-Viru maakond,3
396,LABOUR_DEMAND,7231,Mootorsõidukite mehaanikud ja lukksepad,Jõgeva maakond,3
396,LABOUR_DEMAND,7231,Mootorsõidukite mehaanikud ja lukksepad,Järva maakond,3
396,LABOUR_DEMAND,7231,Mootorsõidukite mehaanikud ja lukksepad,Lääne maakond,3
396,LABOUR_DEMAND,7231,Mootorsõidukite mehaanikud ja lukksepad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,7231,Mootorsõidukite mehaanikud ja lukksepad,Põlva maakond,3
396,LABOUR_DEMAND,7231,Mootorsõidukite mehaanikud ja lukksepad,Pärnu maakond,3
396,LABOUR_DEMAND,7231,Mootorsõidukite mehaanikud ja lukksepad,Rapla maakond,3
396,LABOUR_DEMAND,7231,Mootorsõidukite mehaanikud ja lukksepad,Saare maakond,3
396,LABOUR_DEMAND,7231,Mootorsõidukite mehaanikud ja lukksepad,Tartu maakond,3
396,LABOUR_DEMAND,7231,Mootorsõidukite mehaanikud ja lukksepad,Valga maakond,3
396,LABOUR_DEMAND,7231,Mootorsõidukite mehaanikud ja lukksepad,Viljandi maakond,3
396,LABOUR_DEMAND,7231,Mootorsõidukite mehaanikud ja lukksepad,Võru maakond,3
396,LABOUR_DEMAND,7233,Põllumajandus- ja tööstusmasinate mehaanikud ja lukksepad,Kogu Eesti,3
396,LABOUR_DEMAND,7233,Põllumajandus- ja tööstusmasinate mehaanikud ja lukksepad,Harju maakond,3
396,LABOUR_DEMAND,7233,Põllumajandus- ja tööstusmasinate mehaanikud ja lukksepad,Hiiu maakond,3
396,LABOUR_DEMAND,7233,Põllumajandus- ja tööstusmasinate mehaanikud ja lukksepad,Ida-Viru maakond,3
396,LABOUR_DEMAND,7233,Põllumajandus- ja tööstusmasinate mehaanikud ja lukksepad,Jõgeva maakond,3
396,LABOUR_DEMAND,7233,Põllumajandus- ja tööstusmasinate mehaanikud ja lukksepad,Järva maakond,3
396,LABOUR_DEMAND,7233,Põllumajandus- ja tööstusmasinate mehaanikud ja lukksepad,Lääne maakond,3
396,LABOUR_DEMAND,7233,Põllumajandus- ja tööstusmasinate mehaanikud ja lukksepad,Lääne-Viru maakond,3
396,LABOUR_DEMAND,7233,Põllumajandus- ja tööstusmasinate mehaanikud ja lukksepad,Põlva maakond,3
396,LABOUR_DEMAND,7233,Põllumajandus- ja tööstusmasinate mehaanikud ja lukksepad,Pärnu maakond,3
396,LABOUR_DEMAND,7233,Põllumajandus- ja tööstusmasinate mehaanikud ja lukksepad,Rapla maakond,3
396,LABOUR_DEMAND,7233,Põllumajandus- ja tööstusmasinate mehaanikud ja lukksepad,Saare maakond,3
396,LABOUR_DEMAND,7233,Põllumajandus- ja tööstusmasinate mehaanikud ja lukksepad,Tartu maakond,3
396,LABOUR_DEMAND,7233,Põllumajandus- ja tööstusmasinate mehaanikud ja lukksepad,Valga maakond,3
396,LABOUR_DEMAND,7233,Põllumajandus- ja tööstusmasinate mehaanikud ja lukksepad,Viljandi maakond,3
396,LABOUR_DEMAND,7233,Põllumajandus- ja tööstusmasinate mehaanikud ja lukksepad,Võru maakond,3
396,LABOUR_DEMAND,7315,"Klaasimeistrid, -lõikajad, -lihvijad ja -viimistlejad",Lääne maakond,3
396,LABOUR_DEMAND,7319,Mujal liigitamata käsitöölised,Kogu Eesti,3
396,LABOUR_DEMAND,7319,Mujal liigitamata käsitöölised,Harju maakond,3
396,LABOUR_DEMAND,7319,Mujal liigitamata käsitöölised,Ida-Viru maakond,3
396,LABOUR_DEMAND,7319,Mujal liigitamata käsitöölised,Järva maakond,3
396,LABOUR_DEMAND,7319,Mujal liigitamata käsitöölised,Põlva maakond,3
396,LABOUR_DEMAND,7319,Mujal liigitamata käsitöölised,Pärnu maakond,3
396,LABOUR_DEMAND,7319,Mujal liigitamata käsitöölised,Rapla maakond,3
396,LABOUR_DEMAND,7319,Mujal liigitamata käsitöölised,Saare maakond,3
396,LABOUR_DEMAND,7319,Mujal liigitamata käsitöölised,Tartu maakond,3
396,LABOUR_DEMAND,7319,Mujal liigitamata käsitöölised,Viljandi maakond,3
396,LABOUR_DEMAND,7319,Mujal liigitamata käsitöölised,Võru maakond,3
396,LABOUR_DEMAND,7323,Trükitööde viimistlejad ja köitjad,Viljandi maakond,3
396,LABOUR_DEMAND,7411,Ehituselektrikud,Kogu Eesti,3
396,LABOUR_DEMAND,7411,Ehituselektrikud,Harju maakond,3
396,LABOUR_DEMAND,7411,Ehituselektrikud,Hiiu maakond,3
396,LABOUR_DEMAND,7411,Ehituselektrikud,Ida-Viru maakond,3
396,LABOUR_DEMAND,7411,Ehituselektrikud,Jõgeva maakond,3
396,LABOUR_DEMAND,7411,Ehituselektrikud,Järva maakond,3
396,LABOUR_DEMAND,7411,Ehituselektrikud,Lääne maakond,3
396,LABOUR_DEMAND,7411,Ehituselektrikud,Lääne-Viru maakond,3
396,LABOUR_DEMAND,7411,Ehituselektrikud,Põlva maakond,3
396,LABOUR_DEMAND,7411,Ehituselektrikud,Pärnu maakond,3
396,LABOUR_DEMAND,7411,Ehituselektrikud,Rapla maakond,3
396,LABOUR_DEMAND,7411,Ehituselektrikud,Saare maakond,2
396,LABOUR_DEMAND,7411,Ehituselektrikud,Tartu maakond,3
396,LABOUR_DEMAND,7411,Ehituselektrikud,Valga maakond,3
396,LABOUR_DEMAND,7411,Ehituselektrikud,Viljandi maakond,3
396,LABOUR_DEMAND,7411,Ehituselektrikud,Võru maakond,3
396,LABOUR_DEMAND,7412,Elektriseadmete mehaanikud ja paigaldajad,Kogu Eesti,3
396,LABOUR_DEMAND,7412,Elektriseadmete mehaanikud ja paigaldajad,Harju maakond,3
396,LABOUR_DEMAND,7412,Elektriseadmete mehaanikud ja paigaldajad,Ida-Viru maakond,3
396,LABOUR_DEMAND,7412,Elektriseadmete mehaanikud ja paigaldajad,Saare maakond,2
396,LABOUR_DEMAND,7413,Elektriliinide paigaldajad ja hooldajad,Lääne maakond,3
396,LABOUR_DEMAND,7421,Elektroonikaseadmete mehaanikud ja hooldajad,Kogu Eesti,3
396,LABOUR_DEMAND,7421,Elektroonikaseadmete mehaanikud ja hooldajad,Harju maakond,3
396,LABOUR_DEMAND,7421,Elektroonikaseadmete mehaanikud ja hooldajad,Hiiu maakond,3
396,LABOUR_DEMAND,7511,"Lihunikud, kalatöötlejad jms toiduainete töötlejad",Kogu Eesti,3
396,LABOUR_DEMAND,7511,"Lihunikud, kalatöötlejad jms toiduainete töötlejad",Harju maakond,3
396,LABOUR_DEMAND,7511,"Lihunikud, kalatöötlejad jms toiduainete töötlejad",Hiiu maakond,3
396,LABOUR_DEMAND,7511,"Lihunikud, kalatöötlejad jms toiduainete töötlejad",Ida-Viru maakond,3
396,LABOUR_DEMAND,7511,"Lihunikud, kalatöötlejad jms toiduainete töötlejad",Jõgeva maakond,3
396,LABOUR_DEMAND,7511,"Lihunikud, kalatöötlejad jms toiduainete töötlejad",Lääne maakond,3
396,LABOUR_DEMAND,7511,"Lihunikud, kalatöötlejad jms toiduainete töötlejad",Lääne-Viru maakond,3
396,LABOUR_DEMAND,7511,"Lihunikud, kalatöötlejad jms toiduainete töötlejad",Põlva maakond,3
396,LABOUR_DEMAND,7511,"Lihunikud, kalatöötlejad jms toiduainete töötlejad",Pärnu maakond,3
396,LABOUR_DEMAND,7511,"Lihunikud, kalatöötlejad jms toiduainete töötlejad",Rapla maakond,4
396,LABOUR_DEMAND,7511,"Lihunikud, kalatöötlejad jms toiduainete töötlejad",Saare maakond,3
396,LABOUR_DEMAND,7511,"Lihunikud, kalatöötlejad jms toiduainete töötlejad",Tartu maakond,3
396,LABOUR_DEMAND,7511,"Lihunikud, kalatöötlejad jms toiduainete töötlejad",Valga maakond,3
396,LABOUR_DEMAND,7511,"Lihunikud, kalatöötlejad jms toiduainete töötlejad",Viljandi maakond,3
396,LABOUR_DEMAND,7511,"Lihunikud, kalatöötlejad jms toiduainete töötlejad",Võru maakond,3
